"Raw_Param","Readable_Name","Type","mean","sd","2.5%","50%","97.5%","Rhat","n.eff"
"attributenodes[42, 1]","215263 - Theta","Student Mastery",0.894285300530172,0.715818632403172,-0.378925711476866,0.849929559299793,2.45087521378632,1.01,2878
"attributenodes[43, 1]","432310 - Theta","Student Mastery",-0.183359954145277,0.534512904320461,-1.30575005598049,-0.178913347428883,0.893675861379195,1,2293
"attributenodes[44, 1]","864107 - Theta","Student Mastery",0.987015853256621,0.64981145024309,-0.128542385617431,0.924728365291982,2.39472861465652,1,3879
"attributenodes[45, 1]","229991 - Theta","Student Mastery",0.794991199524798,0.720097466355387,-0.382234608262784,0.716805223110266,2.38123501772102,1.01,2578
"attributenodes[46, 1]","127666 - Theta","Student Mastery",0.972538695183716,0.678033699384625,-0.185428610764356,0.926864421221677,2.42154564523769,1,3537
"attributenodes[47, 1]","196972 - Theta","Student Mastery",-0.751305690415279,0.708430173178561,-2.27131644119252,-0.68555975253759,0.468574055578203,1,1739
"attributenodes[48, 1]","486189 - Theta","Student Mastery",1.01579102564854,0.661603072978419,-0.134561784998341,0.967568305695873,2.42163101742193,1,3738
"attributenodes[49, 1]","347425 - Theta","Student Mastery",1.00837751309877,0.677420983667114,-0.135132300333833,0.937002000770098,2.50327471554023,1,3639
"attributenodes[50, 1]","735415 - Theta","Student Mastery",-1.22691798389799,0.605406277428952,-2.57486764849898,-1.15648363935824,-0.219795312554243,1,3649
"attributenodes[51, 1]","494056 - Theta","Student Mastery",-0.109173984080932,0.718043641188633,-1.67630729218853,-0.0978427873957776,1.28563900071111,1,1266
"attributenodes[52, 1]","825489 - Theta","Student Mastery",-0.956840897632248,0.670037664446606,-2.41597276461501,-0.891567629813765,0.211025261427473,1,2339
"attributenodes[53, 1]","405844 - Theta","Student Mastery",-0.704361126178643,0.577166732942805,-1.93374938861406,-0.668262870531745,0.37867635205797,1,2310
"attributenodes[54, 1]","303219 - Theta","Student Mastery",-0.79573325007834,0.672651892283881,-2.31160617159099,-0.714640635493731,0.367312751350965,1,1993
"attributenodes[55, 1]","961425 - Theta","Student Mastery",-0.838636271849988,0.663590979331858,-2.31889504184294,-0.758862132891702,0.248023357445164,1,2040
"attributenodes[56, 1]","094901 - Theta","Student Mastery",-0.482399630971219,0.597161160084973,-1.71319712615348,-0.468584417474919,0.709075627898543,1,1894
"attributenodes[57, 1]","326374 - Theta","Student Mastery",0.601977803435224,0.837990658473313,-1.00949708556478,0.562558026699811,2.35633276041812,1.01,1532
"attributenodes[58, 1]","229376 - Theta","Student Mastery",1.02364254165935,0.651914504269341,-0.0858166705256883,0.970702716526635,2.43890498172146,1.01,3921
"attributenodes[59, 1]","153261 - Theta","Student Mastery",0.0685661858297835,0.654130276340107,-1.07846928305409,0.0083396999843423,1.60736212633003,1,1384
"attributenodes[60, 1]","570751 - Theta","Student Mastery",-0.83093401268673,0.630371357844271,-2.30896931085439,-0.744212514309513,0.187351817600015,1,2107
"attributenodes[61, 1]","316224 - Theta","Student Mastery",0.0939708517629544,0.75313825706041,-1.56573660014292,0.105379962601398,1.58353366216718,1,1420
"attributenodes[62, 1]","359550 - Theta","Student Mastery",-1.21242014795354,0.606755785339602,-2.58645958381127,-1.15262372481791,-0.215861100182237,1,3520
"attributenodes[63, 1]","780014 - Theta","Student Mastery",-0.401193236211307,0.774186391182331,-2.10849027179664,-0.35579990710937,1.05724000737283,1,1161
"attributenodes[64, 1]","634134 - Theta","Student Mastery",-0.813950226440557,0.541643546399397,-2.00840865954048,-0.762059740203657,0.1422703677317,1,2997
"attributenodes[65, 1]","392725 - Theta","Student Mastery",0.0114955880618042,0.693452979005403,-1.59747547714855,0.0230941745314795,1.40907616456663,1.01,1066
"attributenodes[66, 1]","189354 - Theta","Student Mastery",0.298533646169073,0.737402747128687,-1.36433411418847,0.31399735436104,1.71655346074147,1,1312
"attributenodes[67, 1]","954748 - Theta","Student Mastery",-0.531427170214742,0.700642602965628,-2.06263463751041,-0.493581457431547,0.759308411171839,1.01,1423
"attributenodes[68, 1]","949913 - Theta","Student Mastery",0.854453765667424,0.711531563298564,-0.337457301751312,0.774458839300176,2.41541446411872,1,2870
